,t,controller,scenario,rollout,measurement,value,unsafe
3859,4.82,Nominal,0,0,YDOT,0.6366654739408173,
3860,4.82,Nominal,0,0,PHI,-0.034885867199002885,
3861,4.82,Nominal,0,0,PHIDOT,0.033450746012361365,
3862,4.82,Nominal,0,0,T1,12.064626975707519,
3863,4.82,Nominal,0,0,T2,12.087107251071592,
3864,4.83,Nominal,0,0,X,0.22395858767856888,
3865,4.83,Nominal,0,0,XDOT,-0.26840466599516183,
3866,4.83,Nominal,0,0,Y,0.5182776200147157,
3867,4.83,Nominal,0,0,YDOT,0.6344769648684346,
3868,4.83,Nominal,0,0,PHI,-0.03455135973887913,
3869,4.83,Nominal,0,0,PHIDOT,0.033668005622776304,
3870,4.83,Nominal,0,0,T1,12.063989354737226,
3871,4.83,Nominal,0,0,T2,12.084850770949581,
3872,4.84,Nominal,0,0,X,0.22127454101861727,
3873,4.84,Nominal,0,0,XDOT,-0.2647994242891833,
3874,4.84,Nominal,0,0,Y,0.5246223896634,
3875,4.84,Nominal,0,0,YDOT,0.6322801965423375,
3876,4.84,Nominal,0,0,PHI,-0.03421467968265146,
3877,4.84,Nominal,0,0,PHIDOT,0.03386902764963192,
3878,4.84,Nominal,0,0,T1,12.063367299698097,
3879,4.84,Nominal,0,0,T2,12.082632373524733,
3880,4.8500000000000005,Nominal,0,0,X,0.21862654677572543,
3881,4.8500000000000005,Nominal,0,0,XDOT,-0.2612306789994334,
3882,4.8500000000000005,Nominal,0,0,Y,0.5309451916288234,
3883,4.8500000000000005,Nominal,0,0,YDOT,0.6300753877994002,
3884,4.8500000000000005,Nominal,0,0,PHI,-0.03387598940615533,
3885,4.8500000000000005,Nominal,0,0,PHIDOT,0.03405404092216329,
3886,4.8500000000000005,Nominal,0,0,T1,12.062760371228471,
3887,4.8500000000000005,Nominal,0,0,T2,12.080452008363881,
3888,4.86,Nominal,0,0,X,0.2160142399857311,
3889,4.86,Nominal,0,0,XDOT,-0.25769857317692785,
3890,4.86,Nominal,0,0,Y,0.5372459455068174,
3891,4.86,Nominal,0,0,YDOT,0.6278627545653028,
3892,4.86,Nominal,0,0,PHI,-0.0335354489969335,
3893,4.86,Nominal,0,0,PHIDOT,0.034223278107289444,
3894,4.86,Nominal,0,0,T1,12.062168144299568,
3895,4.86,Nominal,0,0,T2,12.07830961568428,
3896,4.87,Nominal,0,0,X,0.21343725425396182,
3897,4.87,Nominal,0,0,XDOT,-0.2542032344965479,
3898,4.87,Nominal,0,0,Y,0.5435245730524704,
3899,4.87,Nominal,0,0,YDOT,0.6256425099049617,
3900,4.87,Nominal,0,0,PHI,-0.03319321621586058,
3901,4.87,Nominal,0,0,PHIDOT,0.03437697547192337,
3902,4.87,Nominal,0,0,T1,12.061590207965109,
3903,4.87,Nominal,0,0,T2,12.076205126505275,
3904,4.88,Nominal,0,0,X,0.21089522190899634,
3905,4.88,Nominal,0,0,XDOT,-0.25074477550226304,
3906,4.88,Nominal,0,0,Y,0.54978099815152,
3907,4.88,Nominal,0,0,YDOT,0.6234148640725337,
3908,4.88,Nominal,0,0,PHI,-0.03284944646114152,
3909,4.88,Nominal,0,0,PHIDOT,0.03451537264935612,
3910,4.88,Nominal,0,0,T1,12.061026165109334,
3911,4.88,Nominal,0,0,T2,12.074138462802077,
3912,4.89,Nominal,0,0,X,0.20838777415397372,
3913,4.89,Nominal,0,0,XDOT,-0.2473232938551561,
3914,4.89,Nominal,0,0,Y,0.5560151467922454,
3915,4.89,Nominal,0,0,YDOT,0.6211800245609516,
3916,4.89,Nominal,0,0,PHI,-0.032504292734647944,
3917,4.89,Nominal,0,0,PHIDOT,0.03463871240975112,
3918,4.89,Nominal,0,0,T1,12.060475632193587,
3919,4.89,Nominal,0,0,T2,12.072109537661536,
3920,4.9,Nominal,0,0,X,0.20591454121542216,
3921,4.9,Nominal,0,0,XDOT,-0.2439388725840355,
3922,4.9,Nominal,0,0,Y,0.5622269470378549,
3923,4.9,Nominal,0,0,YDOT,0.6189381961509512,
3924,4.9,Nominal,0,0,PHI,-0.03215790561055032,
3925,4.9,Nominal,0,0,PHIDOT,0.03474724043478221,
3926,4.9,Nominal,0,0,T1,12.059938239001736,
3927,4.9,Nominal,0,0,T2,12.070118255439791,
3928,4.91,Nominal,0,0,X,0.2034751524895818,
3929,4.91,Nominal,0,0,XDOT,-0.2405915803384215,
3930,4.91,Nominal,0,0,Y,0.5684163289993645,
3931,4.91,Nominal,0,0,YDOT,0.6166895809595521,
3932,4.91,Nominal,0,0,PHI,-0.03181043320620258,
3933,4.91,Nominal,0,0,PHIDOT,0.03484120509644471,
3934,4.91,Nominal,0,0,T1,12.059413628384695,
3935,4.91,Nominal,0,0,T2,12.068164511921672,
3936,4.92,Nominal,0,0,X,0.20106923668619758,
3937,4.92,Nominal,0,0,XDOT,-0.23728147164369962,
3938,4.92,Nominal,0,0,Y,0.57458322480896,
3939,4.92,Nominal,0,0,YDOT,0.6144343784879562,
3940,4.92,Nominal,0,0,PHI,-0.03146202115523833,
3941,4.92,Nominal,0,0,PHIDOT,0.034920857240065245,
3942,4.92,Nominal,0,0,T1,12.058901456004241,
3943,4.92,Nominal,0,0,T2,12.0662481944817,
3944,4.93,Nominal,0,0,X,0.1986964219697606,
3945,4.93,Nominal,0,0,XDOT,-0.2340085871582358,
3946,4.93,Nominal,0,0,Y,0.5807275685938396,
3947,4.93,Nominal,0,0,YDOT,0.6121727856688333,
3948,4.93,Nominal,0,0,PHI,-0.031112812582837712,
3949,4.93,Nominal,0,0,PHIDOT,0.0349864499715322,
3950,4.93,Nominal,0,0,T1,12.058401390076362,
3951,4.93,Nominal,0,0,T2,12.064369182246596,
3952,4.94,Nominal,0,0,X,0.19635633609817824,
3953,4.94,Nominal,0,0,XDOT,-0.2307729539322551,
3954,4.94,Nominal,0,0,Y,0.5868492964505279,
3955,4.94,Nominal,0,0,YDOT,0.6099049969129591,
3956,4.94,Nominal,0,0,PHI,-0.03076294808312241,
3957,4.94,Nominal,0,0,PHIDOT,0.035038238448765954,
3958,4.94,Nominal,0,0,T1,12.057913111114335,
3959,4.94,Nominal,0,0,T2,12.062527346259193,
3960,4.95,Nominal,0,0,X,0.1940486065588557,
3961,4.95,Nominal,0,0,XDOT,-0.22757458566828703,
3962,4.95,Nominal,0,0,Y,0.5929483464196574,
3963,4.95,Nominal,0,0,YDOT,0.6076312041551812,
3964,4.95,Nominal,0,0,PHI,-0.030412565698634708,
3965,4.95,Nominal,0,0,PHIDOT,0.035076479677444344,
3966,4.95,Nominal,0,0,T1,12.057436311671768,
3967,4.95,Nominal,0,0,T2,12.060722549643582,
3968,4.96,Nominal,0,0,X,0.19177286070217284,
3969,4.96,Nominal,0,0,XDOT,-0.22441348298298677,
3970,4.96,Nominal,0,0,Y,0.5990246584612092,
3971,4.96,Nominal,0,0,YDOT,0.6053515968996841,
3972,4.96,Nominal,0,0,PHI,-0.03006180090186028,
3973,4.96,Nominal,0,0,PHIDOT,0.03510143231099522,
3974,4.96,Nominal,0,0,T1,12.056970696085775,
3975,4.96,Nominal,0,0,T2,12.058954647771417,
3976,4.97,Nominal,0,0,X,0.18952872587234296,
3977,4.97,Nominal,0,0,XDOT,-0.22128963367014473,
3978,4.97,Nominal,0,0,Y,0.6050781744302061,
3979,4.97,Nominal,0,0,YDOT,0.6030663622645286,
3980,4.97,Nominal,0,0,PHI,-0.02971078657875026,
3981,4.97,Nominal,0,0,PHIDOT,0.035113356454865505,
3982,4.97,Nominal,0,0,T1,12.056515980220498,
3983,4.97,Nominal,0,0,T2,12.057223488429258,
3984,4.98,Nominal,0,0,X,0.18731582953564152,
3985,4.98,Nominal,0,0,XDOT,-0.21820301296470135,
3986,4.98,Nominal,0,0,Y,0.6111088380528513,
3987,4.98,Nominal,0,0,YDOT,0.6007756850254458,
3988,4.98,Nominal,0,0,PHI,-0.029359653014201736,
3989,4.98,Nominal,0,0,PHIDOT,0.03511251347507254,
3990,4.98,Nominal,0,0,T1,12.056071891211136,
3991,4.98,Nominal,0,0,T2,12.055528911986825,
3992,4.99,Nominal,0,0,X,0.1851337994059945,
3993,4.99,Nominal,0,0,XDOT,-0.21515358380758812,
3994,4.99,Nominal,0,0,Y,0.6171165949031058,
3995,4.99,Nominal,0,0,YDOT,0.5984797476588632,
3996,4.99,Nominal,0,0,PHI,-0.029008527879450963,
3997,4.99,Nominal,0,0,PHIDOT,0.0350991658110408,
3998,4.99,Nominal,0,0,T1,12.055638167208693,
3999,4.99,Nominal,0,0,T2,12.05387075156606,
4000,5.0,Nominal,0,0,X,0.18298226356791863,
4001,5.0,Nominal,0,0,XDOT,-0.21214129711122015,
4002,5.0,Nominal,0,0,Y,0.6231013923796944,
4003,5.0,Nominal,0,0,YDOT,0.5961787303841465,
4004,5.0,Nominal,0,0,PHI,-0.028657536221340596,
4005,5.0,Nominal,0,0,PHIDOT,0.03507357679272408,
4006,5.0,Nominal,0,0,T1,12.055214557125565,
4007,5.0,Nominal,0,0,T2,12.05224883321092,
4008,5.01,Nominal,0,0,X,0.18086085059680643,
4009,5.01,Nominal,0,0,XDOT,-0.2091660920254695,
4010,5.01,Nominal,0,0,Y,0.6290631796835359,
4011,5.01,Nominal,0,0,YDOT,0.5938728112050392,
4012,5.01,Nominal,0,0,PHI,-0.028306800453413494,
4013,5.01,Nominal,0,0,PHIDOT,0.03503601046201087,
4014,5.01,Nominal,0,0,T1,12.054800820382187,
4015,5.01,Nominal,0,0,T2,12.050662976057705,
4016,5.0200000000000005,Nominal,0,0,X,0.17876918967655173,
4017,5.0200000000000005,Nominal,0,0,XDOT,-0.20622789620395282,
4018,5.0200000000000005,Nominal,0,0,Y,0.6350019077955863,
4019,5.0200000000000005,Nominal,0,0,YDOT,0.5915621659502879,
4020,5.0200000000000005,Nominal,0,0,PHI,-0.02795644034879352,
4021,5.0200000000000005,Nominal,0,0,PHIDOT,0.03498673139840686,
4022,5.0200000000000005,Nominal,0,0,T1,12.054396726654854,
4023,5.0200000000000005,Nominal,0,0,T2,12.049112992505934,
4024,5.03,Nominal,0,0,X,0.1767069107145122,
4025,5.03,Nominal,0,0,XDOT,-0.20332662607047094,
4026,5.03,Nominal,0,0,Y,0.6409175294550892,
4027,5.03,Nominal,0,0,YDOT,0.5892469683134385,
4028,5.03,Nominal,0,0,PHI,-0.0276065730348094,
4029,5.03,Nominal,0,0,PHIDOT,0.034926004548987324,
4030,5.03,Nominal,0,0,T1,12.054002055624872,
4031,5.03,Nominal,0,0,T2,12.04759868838957,
4032,5.04,Nominal,0,0,X,0.17467364445380748,
4033,5.04,Nominal,0,0,XDOT,-0.20046218708544236,
4034,5.04,Nominal,0,0,Y,0.6468099991382236,
4035,5.04,Nominal,0,0,YDOT,0.586927389891795,
4036,5.04,Nominal,0,0,PHI,-0.027257312989319438,
4037,5.04,Nominal,0,0,PHIDOT,0.0348540950626085,
4038,5.04,Nominal,0,0,T1,12.053616596729206,
4039,5.04,Nominal,0,0,T2,12.04611986314853,
4040,5.05,Nominal,0,0,X,0.17266902258295305,
4041,5.05,Nominal,0,0,XDOT,-0.1976344740121762,
4042,5.05,Nominal,0,0,Y,0.6526792730371416,
4043,5.05,Nominal,0,0,YDOT,0.5846036002245305,
4044,5.05,Nominal,0,0,PHI,-0.02690877203869313,
4045,5.05,Nominal,0,0,PHIDOT,0.03477126812836512,
4046,5.05,Nominal,0,0,T1,12.053240148912728,
4047,5.05,Nominal,0,0,T2,12.044676310000396,
4048,5.0600000000000005,Nominal,0,0,X,0.1706926778428313,
4049,5.0600000000000005,Nominal,0,0,XDOT,-0.1948433711828351,
4050,5.0600000000000005,Nominal,0,0,Y,0.6585253090393869,
4051,5.0600000000000005,Nominal,0,0,YDOT,0.5822757668299433,
4052,5.0600000000000005,Nominal,0,0,PHI,-0.026561059357409267,
4053,5.0600000000000005,Nominal,0,0,PHIDOT,0.03467778881827885,
4054,5.0600000000000005,Nominal,0,0,T1,12.052872520382229,
4055,5.0600000000000005,Nominal,0,0,T2,12.043267816112182,
4056,5.07,Nominal,0,0,X,0.16874424413100295,
4057,5.07,Nominal,0,0,XDOT,-0.19208875276394147,
4058,5.07,Nominal,0,0,Y,0.6643480667076863,
4059,5.07,Nominal,0,0,YDOT,0.5799440552418541,
4060,5.07,Nominal,0,0,PHI,-0.026214281469226552,
4061,5.07,Nominal,0,0,PHIDOT,0.034573921934199864,
4062,5.07,Nominal,0,0,T1,12.05251352836228,
4063,5.07,Nominal,0,0,T2,12.041894162772115,
4064,5.08,Nominal,0,0,X,0.16682335660336353,
4065,5.08,Nominal,0,0,XDOT,-0.18937048302128617,
4066,5.08,Nominal,0,0,Y,0.6701475072601049,
4067,5.08,Nominal,0,0,YDOT,0.5776086290451383,
4068,5.08,Nominal,0,0,PHI,-0.025868542249884552,
4069,5.08,Nominal,0,0,PHIDOT,0.03445993185890206,
4070,5.08,Nominal,0,0,T1,12.05216299885311,
4071,5.08,Nominal,0,0,T2,12.040555125561268,
4072,5.09,Nominal,0,0,X,0.16492965177315067,
4073,5.09,Nominal,0,0,XDOT,-0.18668841658410104,
4074,5.09,Nominal,0,0,Y,0.6759235935505562,
4075,5.09,Nominal,0,0,YDOT,0.5752696499103924,
4076,5.09,Nominal,0,0,PHI,-0.02552394293129545,
4077,5.09,Nominal,0,0,PHIDOT,0.03433608241134946,
4078,5.09,Nominal,0,0,T1,12.051820766390563,
4079,5.09,Nominal,0,0,T2,12.039250474525044,
4080,5.1000000000000005,Nominal,0,0,X,0.16306276760730964,
4081,5.1000000000000005,Nominal,0,0,XDOT,-0.18404239870836173,
4082,5.1000000000000005,Nominal,0,0,Y,0.6816762900496601,
4083,5.1000000000000005,Nominal,0,0,YDOT,0.5729272776277328,
4084,5.1000000000000005,Nominal,0,0,PHI,-0.02518058210718177,
4085,5.1000000000000005,Nominal,0,0,PHIDOT,0.03420263670611051,
4086,5.1000000000000005,Nominal,0,0,T1,12.051486673808261,
4087,5.1000000000000005,Nominal,0,0,T2,12.037979974344326,
4088,5.11,Nominal,0,0,X,0.16122234362022603,
4089,5.11,Nominal,0,0,XDOT,-0.18143226553909134,
4090,5.11,Nominal,0,0,Y,0.6874055628259375,
4091,5.11,Nominal,0,0,YDOT,0.5705816701397279,
4092,5.11,Nominal,0,0,PHI,-0.024838555740120505,
4093,5.11,Nominal,0,0,PHIDOT,0.03405985701689393,
4094,5.11,Nominal,0,0,T1,12.0511605720021,
4095,5.11,Nominal,0,0,T2,12.036743384506252,
4096,5.12,Nominal,0,0,X,0.1594080209648351,
4097,5.12,Nominal,0,0,XDOT,-0.17885784437153857,
4098,5.12,Nominal,0,0,Y,0.6931113795273347,
4099,5.12,Nominal,0,0,YDOT,0.5682329835734656,
4100,5.12,Nominal,0,0,PHI,-0.024497957169951512,
4101,5.12,Nominal,0,0,PHIDOT,0.03390800464417814,
4102,5.12,Nominal,0,0,T1,12.05084231969711,
4103,5.12,Nominal,0,0,T2,12.035540459474543,
4104,5.13,Nominal,0,0,X,0.15761944252111973,
4105,5.13,Nominal,0,0,XDOT,-0.176318953911109,
4106,5.13,Nominal,0,0,Y,0.6987937093630694,
4107,5.13,Nominal,0,0,YDOT,0.5658813722717575,
4108,5.13,Nominal,0,0,PHI,-0.024158877123509725,
4109,5.13,Nominal,0,0,PHIDOT,0.0337473397869052,
4110,5.13,Nominal,0,0,T1,12.050531783216849,
4111,5.13,Nominal,0,0,T2,12.034370948859234,
4112,5.14,Nominal,0,0,X,0.15585625298200864,
4113,5.14,Nominal,0,0,XDOT,-0.173815404531931,
4114,5.14,Nominal,0,0,Y,0.704452523085787,
4115,5.14,Nominal,0,0,YDOT,0.5635269888234863,
4116,5.14,Nominal,0,0,PHI,-0.02382140372564079,
4117,5.14,Nominal,0,0,PHIDOT,0.0335781214182071,
4118,5.14,Nominal,0,0,T1,12.050228836255336,
4119,5.14,Nominal,0,0,T2,12.033234597585807,
4120,5.15,Nominal,0,0,X,0.15411809893668932,
4121,5.15,Nominal,0,0,XDOT,-0.17134699853394272,
4122,5.15,Nominal,0,0,Y,0.7100877929740218,
4123,5.15,Nominal,0,0,YDOT,0.5611699840931009,
4124,5.15,Nominal,0,0,PHI,-0.023485622511458804,
4125,5.15,Nominal,0,0,PHIDOT,0.03340060716513201,
4126,5.15,Nominal,0,0,T1,12.049933359651666,
4127,5.15,Nominal,0,0,T2,12.032131146063579,
4128,5.16,Nominal,0,0,X,0.1524046289513499,
4129,5.16,Nominal,0,0,XDOT,-0.16891353039838944,
4130,5.16,Nominal,0,0,Y,0.7156994928149528,
4131,5.16,Nominal,0,0,YDOT,0.5588105072492654,
4132,5.16,Nominal,0,0,PHI,-0.023151616439807565,
4133,5.16,Nominal,0,0,PHIDOT,0.0332150531923354,
4134,5.16,Nominal,0,0,T1,12.049645241167331,
4135,5.16,Nominal,0,0,T2,12.031060330353284,
4136,5.17,Nominal,0,0,X,0.150715493647366,
4137,5.17,Nominal,0,0,XDOT,-0.16651478704162503,
4138,5.17,Nominal,0,0,Y,0.7212875978874455,
4139,5.17,Nominal,0,0,YDOT,0.5564487057926698,
4140,5.17,Nominal,0,0,PHI,-0.022819465907884418,
4141,5.17,Nominal,0,0,PHIDOT,0.03302171408970006,
4142,5.17,Nominal,0,0,T1,12.049364375266366,
4143,5.17,Nominal,0,0,T2,12.030021882333804,
4144,5.18,Nominal,0,0,X,0.14905034577694976,
4145,5.18,Nominal,0,0,XDOT,-0.1641505480671149,
4146,5.18,Nominal,0,0,Y,0.7268520849453721,
4147,5.18,Nominal,0,0,YDOT,0.5540847255830118,
4148,5.18,Nominal,0,0,PHI,-0.022489248766987213,
4149,5.18,Nominal,0,0,PHIDOT,0.03282084276384721,
4150,5.18,Nominal,0,0,T1,12.049090662898326,
4151,5.18,Nominal,0,0,T2,12.0290155298679,
4152,5.19,Nominal,0,0,X,0.1474088402962786,
4153,5.19,Nominal,0,0,XDOT,-0.1618205860155414,
4154,5.19,Nominal,0,0,Y,0.7323929322012023,
4155,5.19,Nominal,0,0,YDOT,0.5517187108651578,
4156,5.19,Nominal,0,0,PHI,-0.022161040339348848,
4157,5.19,Nominal,0,0,PHIDOT,0.0326126903334997,
4158,5.19,Nominal,0,0,T1,12.048824011284202,
4159,5.19,Nominal,0,0,T2,12.028040996966963,
4160,5.2,Nominal,0,0,X,0.1457906344361232,
4161,5.2,Nominal,0,0,XDOT,-0.15952466661291606,
4162,5.2,Nominal,0,0,Y,0.7379101193098538,
4163,5.2,Nominal,0,0,YDOT,0.5493508042944948,
4164,5.2,Nominal,0,0,PHI,-0.02183491343601407,
4165,5.2,Nominal,0,0,PHIDOT,0.03239750602865711,
4166,5.2,Nominal,0,0,T1,12.04856433370532,
4167,5.2,Nominal,0,0,T2,12.027098003954615,
4168,5.21,Nominal,0,0,X,0.14419538776999402,
4169,5.21,Nominal,0,0,XDOT,-0.15726254901660794,
4170,5.21,Nominal,0,0,Y,0.7434036273527987,
4171,5.21,Nominal,0,0,YDOT,0.5469811469614836,
4172,5.21,Nominal,0,0,PHI,-0.021510938375727484,
4173,5.21,Nominal,0,0,PHIDOT,0.032175537093540596,
4174,5.21,Nominal,0,0,T1,12.048311549295255,
4175,5.21,Nominal,0,0,T2,12.02618626762917,
4176,5.22,Nominal,0,0,X,0.14262276227982795,
4177,5.22,Nominal,0,0,XDOT,-0.155033986059199,
4178,5.22,Nominal,0,0,Y,0.7488734388224135,
4179,5.22,Nominal,0,0,YDOT,0.5446098784154256,
4180,5.22,Nominal,0,0,PHI,-0.02118918300479189,
4181,5.22,Nominal,0,0,PHIDOT,0.03194702869326515,
4182,5.22,Nominal,0,0,T1,12.04806558283481,
4183,5.22,Nominal,0,0,T2,12.02530550142484,
4184,5.23,Nominal,0,0,X,0.14107242241923595,
4185,5.23,Nominal,0,0,XDOT,-0.15283872449008273,
4186,5.23,Nominal,0,0,Y,0.7543195376065678,
4187,5.23,Nominal,0,0,YDOT,0.5422371366874561,
4188,5.23,Nominal,0,0,PHI,-0.0208697127178592,
4189,5.23,Nominal,0,0,PHIDOT,0.03171222382419511,
4190,5.23,Nominal,0,0,T1,12.047826364550138,
4191,5.23,Nominal,0,0,T2,12.02445541557165,
4192,5.24,Nominal,0,0,X,0.13954403517433514,
4193,5.24,Nominal,0,0,XDOT,-0.15067650521472498,
4194,5.24,Nominal,0,0,Y,0.7597419089734423,
4195,5.24,Nominal,0,0,YDOT,0.5398630583127764,
4196,5.24,Nominal,0,0,PHI,-0.020552590479617106,
4197,5.24,Nominal,0,0,PHIDOT,0.03147136322793787,
4198,5.24,Nominal,0,0,T1,12.047593829913986,
4199,5.24,Nominal,0,0,T2,12.023635717253944,
4200,5.25,Nominal,0,0,X,0.1380372701221879,
4201,5.25,Nominal,0,0,XDOT,-0.14854706353150918,
4202,5.25,Nominal,0,0,Y,0.76514053955657,
4203,5.25,Nominal,0,0,YDOT,0.5374877783521405,
4204,5.25,Nominal,0,0,PHI,-0.020237876847337688,
4205,5.25,Nominal,0,0,PHIDOT,0.031224685308929554,
4206,5.25,Nominal,0,0,T1,12.04736791945015,
4207,5.25,Nominal,0,0,T2,12.022846110767503,
4208,5.26,Nominal,0,0,X,0.1365517994868728,
4209,5.26,Nominal,0,0,XDOT,-0.14645012936609245,
4210,5.26,Nominal,0,0,Y,0.7705154173400914,
4211,5.26,Nominal,0,0,YDOT,0.535111430412609,
4212,5.26,Nominal,0,0,PHI,-0.019925629994248517,
4213,5.26,Nominal,0,0,PHIDOT,0.030972426055565928,
4214,5.26,Nominal,0,0,T1,12.04714857854114,
4215,5.26,Nominal,0,0,T2,12.022086297675141,
4216,5.2700000000000005,Nominal,0,0,X,0.13508729819321186,
4217,5.2700000000000005,Nominal,0,0,XDOT,-0.14438542750320152,
4218,5.2700000000000005,Nominal,0,0,Y,0.7758665316442175,
4219,5.2700000000000005,Nominal,0,0,YDOT,0.5327341466675867,
4220,5.2700000000000005,Nominal,0,0,PHI,-0.019615905733692873,
4221,5.2700000000000005,Nominal,0,0,PHIDOT,0.030714818964830408,
4222,5.2700000000000005,Nominal,0,0,T1,12.046935757239094,
4223,5.2700000000000005,Nominal,0,0,T2,12.021355976960756,
4224,5.28,Nominal,0,0,X,0.13364344391817984,
4225,5.28,Nominal,0,0,XDOT,-0.1423526778158013,
4226,5.28,Nominal,0,0,Y,0.7811938731108934,
4227,5.28,Nominal,0,0,YDOT,0.5303560578761579,
4228,5.28,Nominal,0,0,PHI,-0.019308757544044486,
4229,5.28,Nominal,0,0,PHIDOT,0.030452094970370453,
4230,5.28,Nominal,0,0,T1,12.04672941007995,
4231,5.28,Nominal,0,0,T2,12.020654845181772,
4232,5.29,Nominal,0,0,X,0.13221991714002182,
4233,5.29,Nominal,0,0,XDOT,-0.14035159549157195,
4234,5.29,Nominal,0,0,Y,0.786497433689655,
4235,5.29,Nominal,0,0,YDOT,0.5279772934017369,
4236,5.29,Nominal,0,0,PHI,-0.019004236594340806,
4237,5.29,Nominal,0,0,PHIDOT,0.030184482373972858,
4238,5.29,Nominal,0,0,T1,12.046529495900915,
4239,5.29,Nominal,0,0,T2,12.019982596619927,
4240,5.3,Nominal,0,0,X,0.1308164011851061,
4241,5.3,Nominal,0,0,XDOT,-0.1383818912566337,
4242,5.3,Nominal,0,0,Y,0.7917772066236723,
4243,5.3,Nominal,0,0,YDOT,0.5255979812300489,
4244,5.3,Nominal,0,0,PHI,-0.018702391770601068,
4245,5.3,Nominal,0,0,PHIDOT,0.029912206780387654,
4246,5.3,Nominal,0,0,T1,12.046335977661242,
4247,5.3,Nominal,0,0,T2,12.019338923430329,
4248,5.3100000000000005,Nominal,0,0,X,0.12943258227253976,
4249,5.3100000000000005,Nominal,0,0,XDOT,-0.13644327159646183,
4250,5.3100000000000005,Nominal,0,0,Y,0.7970331864359729,
4251,5.3100000000000005,Nominal,0,0,YDOT,0.5232182479864574,
4252,5.3100000000000005,Nominal,0,0,PHI,-0.018403269702797154,
4253,5.3100000000000005,Nominal,0,0,PHIDOT,0.02963549103544955,
4254,5.3100000000000005,Nominal,0,0,T1,12.046148822266327,
4255,5.3100000000000005,Nominal,0,0,T2,12.018723515788768,
4256,5.32,Nominal,0,0,X,0.12806814955657514,
4257,5.32,Nominal,0,0,XDOT,-0.13453543897393727,
4258,5.32,Nominal,0,0,Y,0.8022653689158374,
4259,5.32,Nominal,0,0,YDOT,0.5208382189526571,
4260,5.32,Nominal,0,0,PHI,-0.01810691479244264,
4261,5.32,Nominal,0,0,PHIDOT,0.029354555167445465,
4262,5.32,Nominal,0,0,T1,12.045968000395122,
4263,5.32,Nominal,0,0,T2,12.018136062037197,
4264,5.33,Nominal,0,0,X,0.12672279516683577,
4265,5.33,Nominal,0,0,XDOT,-0.13265809204448117,
4266,5.33,Nominal,0,0,Y,0.807473751105364,
4267,5.33,Nominal,0,0,YDOT,0.5184580180827463,
4268,5.33,Nominal,0,0,PHI,-0.01781336924076804,
4269,5.33,Nominal,0,0,PHIDOT,0.02906961633167595,
4270,5.33,Nominal,0,0,T1,12.045793486330906,
4271,5.33,Nominal,0,0,T2,12.01757624882737,
4272,5.34,Nominal,0,0,X,0.12539621424639094,
4273,5.34,Nominal,0,0,XDOT,-0.13081092586822546,
4274,5.34,Nominal,0,0,Y,0.8126583312861915,
4275,5.34,Nominal,0,0,YDOT,0.5160777680186984,
4276,5.34,Nominal,0,0,PHI,-0.017522673077451145,
4277,5.34,Nominal,0,0,PHIDOT,0.02878088875815779,
4278,5.34,Nominal,0,0,T1,12.045625257795368,
4279,5.34,Nominal,0,0,T2,12.017043761262572,
4280,5.3500000000000005,Nominal,0,0,X,0.12408810498770868,
4281,5.3500000000000005,Nominal,0,0,XDOT,-0.1289936321191736,
4282,5.3500000000000005,Nominal,0,0,Y,0.8178191089663784,
4283,5.3500000000000005,Nominal,0,0,YDOT,0.5136975901052496,
4284,5.3500000000000005,Nominal,0,0,PHI,-0.017234864189869636,
4285,5.3500000000000005,Nominal,0,0,PHIDOT,0.028488583702414864,
4286,5.3500000000000005,Nominal,0,0,T1,12.045463295786078,
4287,5.3500000000000005,Nominal,0,0,T2,12.016538283037399,
4288,5.36,Nominal,0,0,X,0.12279816866651695,
4289,5.36,Nominal,0,0,XDOT,-0.12720589929130927,
4290,5.36,Nominal,0,0,Y,0.8229560848674309,
4291,5.36,Nominal,0,0,YDOT,0.5113176044042187,
4292,5.36,Nominal,0,0,PHI,-0.016949978352845285,
4293,5.36,Nominal,0,0,PHIDOT,0.028192909399303172,
4294,5.36,Nominal,0,0,T1,12.045307584417264,
4295,5.36,Nominal,0,0,T2,12.01605949657556,
4296,5.37,Nominal,0,0,X,0.12152610967360386,
4297,5.37,Nominal,0,0,XDOT,-0.12544741290161313,
4298,5.37,Nominal,0,0,Y,0.828069260911473,
4299,5.37,Nominal,0,0,YDOT,0.5089379297082788,
4300,5.37,Nominal,0,0,PHI,-0.016668049258852236,
4301,5.37,Nominal,0,0,PHIDOT,0.027894071019816585,
4302,5.37,Nominal,0,0,T1,12.045158110763936,
4303,5.37,Nominal,0,0,T2,12.01560708316566,
4304,5.38,Nominal,0,0,X,0.12027163554458772,
4305,5.38,Nominal,0,0,XDOT,-0.12371785568995103,
4306,5.38,Nominal,0,0,Y,0.8331586402085558,
4307,5.38,Nominal,0,0,YDOT,0.5065586835541973,
4308,5.38,Nominal,0,0,PHI,-0.016389108548654274,
4309,5.38,Nominal,0,0,PHIDOT,0.027592270630818864,
4310,5.38,Nominal,0,0,T1,12.045014864709364,
4311,5.38,Nominal,0,0,T2,12.015180723094925,
4312,5.39,Nominal,0,0,X,0.11903445698768822,
4313,5.39,Nominal,0,0,XDOT,-0.12201690781579959,
4314,5.39,Nominal,0,0,Y,0.8382242270440977,
